offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]"
57.875,<music21.chord.Chord B-5 B-4>,[0],[10],[10],82,70,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[8]_8,0.880611623,"['B-5', 'B-4']",57.0 to 57.875,"[1, 7, 10]","['B-4', 'B-5', 'C#3', 'C#4', 'G4', 'G5']","[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0]"
58.0,<music21.chord.Chord B-5 B-4>,[0],[10],[10],82,70,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[8]_8,0.880611623,"['B-5', 'B-4']",58.0 to 58.0,[10],"['B-4', 'B-5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
59.0,<music21.chord.Chord B-5 B-4 C#5 C#4>,"[0, 3]","[10, 1]","[10, 1]",82,61,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[8, 11]_11",0.900733142,"['B-5', 'B-4', 'C#5', 'C#4']",59.0 to 59.875,"[1, 7, 9, 10]","['A4', 'A5', 'B-4', 'B-5', 'C#4', 'C#5', 'G4', 'G5']","[0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]"
59.5,<music21.chord.Chord A5 A4 C#5 C#4>,"[0, 4]","[9, 1]","[9, 1]",81,61,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[7, 11]_11",0.902420962,"['A5', 'A4', 'C#5', 'C#4']",59.0 to 59.875,"[1, 7, 9, 10]","['A4', 'A5', 'B-4', 'B-5', 'C#4', 'C#5', 'G4', 'G5']","[0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]"
59.75,<music21.chord.Chord G5 G4 C#5 C#4>,"[0, 6]","[1, 7]","[1, 7]",79,61,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[5, 11]_11",0.902420962,"['G5', 'G4', 'C#5', 'C#4']",59.0 to 59.875,"[1, 7, 9, 10]","['A4', 'A5', 'B-4', 'B-5', 'C#4', 'C#5', 'G4', 'G5']","[0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]"
59.875,<music21.chord.Chord G5 G4>,[0],[7],[7],79,67,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[5]_5,0.902420962,"['G5', 'G4']",59.0 to 59.875,"[1, 7, 9, 10]","['A4', 'A5', 'B-4', 'B-5', 'C#4', 'C#5', 'G4', 'G5']","[0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]"
60.0,<music21.chord.Chord F5 F4 D5 D4>,"[0, 3]","[2, 5]","[2, 5]",77,62,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[0, 3]_0",0.902420962,"['F5', 'F4', 'D5', 'D4']",60.0 to 60.875,"[2, 5]","['D4', 'D5', 'F4', 'F5']","[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
60.875,<music21.chord.Chord F5 F4>,[0],[5],[5],77,65,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[3]_3,0.902420962,"['F5', 'F4']",60.0 to 60.875,"[2, 5]","['D4', 'D5', 'F4', 'F5']","[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
61.0,<music21.chord.Chord E5 E4 G4 G3>,"[0, 3]","[4, 7]","[4, 7]",76,55,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[2, 5]_5",0.902420962,"['E5', 'E4', 'G4', 'G3']",61.0 to 61.875,"[4, 7]","['E4', 'E5', 'G3', 'G4']","[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
61.875,<music21.chord.Chord E5 E4>,[0],[4],[4],76,64,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[2]_2,0.902420962,"['E5', 'E4']",61.0 to 61.875,"[4, 7]","['E4', 'E5', 'G3', 'G4']","[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
62.0,<music21.chord.Chord D5 D4 B-4 B-3>,"[0, 4]","[10, 2]","[10, 2]",74,58,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[8, 0]_8",0.902420962,"['D5', 'D4', 'B-4', 'B-3']",62.0 to 62.0,"[2, 10]","['B-3', 'B-4', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
63.0,<music21.chord.Chord D5 D4 A4 A3>,"[0, 5]","[9, 2]","[9, 2]",74,57,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[7, 0]_7",0.902420962,"['D5', 'D4', 'A4', 'A3']",63.0 to 63.875,"[2, 9]","['A3', 'A4', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
63.875,<music21.chord.Chord D5 D4>,[0],[2],[2],74,62,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[0]_0,0.902420962,"['D5', 'D4']",63.0 to 63.875,"[2, 9]","['A3', 'A4', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
64.0,<music21.chord.Chord D5 D4 E4 E3>,"[0, 2]","[2, 4]","[2, 4]",74,52,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[0, 2]_2",0.902420962,"['D5', 'D4', 'E4', 'E3']",64.0 to 64.875,"[2, 4]","['D4', 'D5', 'E3', 'E4']","[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
64.875,<music21.chord.Chord D5 D4>,[0],[2],[2],74,62,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[0]_0,0.902420962,"['D5', 'D4']",64.0 to 64.875,"[2, 4]","['D4', 'D5', 'E3', 'E4']","[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
65.0,<music21.chord.Chord C#5 C#4 A3 A2>,"[0, 4]","[9, 1]","[9, 1]",73,45,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[7, 11]_7",0.902420962,"['C#5', 'C#4', 'A3', 'A2']",65.0 to 65.0,"[1, 9]","['A2', 'A3', 'C#4', 'C#5']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
66.0,<music21.chord.Chord A4 A3>,[0],[9],[9],69,57,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[7]_7,0.902420962,"['A4', 'A3']",66.0 to 66.0,[9],"['A3', 'A4']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
67.0,<music21.chord.Chord B-4 B-3 G4 G3>,"[0, 3]","[7, 10]","[7, 10]",70,55,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[5, 8]_5",0.902420962,"['B-4', 'B-3', 'G4', 'G3']",67.0 to 67.875,"[7, 10]","['B-3', 'B-4', 'G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0]"
67.875,<music21.chord.Chord B-4 B-3>,[0],[10],[10],70,58,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[8]_8,0.902420962,"['B-4', 'B-3']",67.0 to 67.875,"[7, 10]","['B-3', 'B-4', 'G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0]"
68.0,<music21.chord.Chord C#5 C#4 E4 E3>,"[0, 3]","[1, 4]","[1, 4]",73,52,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[11, 2]_2",0.902420962,"['C#5', 'C#4', 'E4', 'E3']",68.0 to 68.0,"[1, 4]","['C#4', 'C#5', 'E3', 'E4']","[0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
69.0,<music21.chord.Chord C#5 C#4 F4 F3>,"[0, 4]","[1, 5]","[1, 5]",73,53,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[11, 3]_3",0.8709603309999999,"['C#5', 'C#4', 'F4', 'F3']",69.0 to 69.0,"[1, 5]","['C#4', 'C#5', 'F3', 'F4']","[0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
70.0,<music21.chord.Chord D5 D4 F4 F3>,"[0, 3]","[2, 5]","[2, 5]",74,53,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[0, 3]_3",0.8709603309999999,"['D5', 'D4', 'F4', 'F3']",70.0 to 70.5,"[1, 2, 4, 5]","['C#3', 'C#4', 'D4', 'D5', 'E4', 'E5', 'F3', 'F4']","[0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
70.33333333,<music21.chord.Chord D5 D4>,[0],[2],[2],74,62,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[0]_0,0.8707994179999999,"['D5', 'D4']",70.0 to 70.5,"[1, 2, 4, 5]","['C#3', 'C#4', 'D4', 'D5', 'E4', 'E5', 'F3', 'F4']","[0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
70.5,<music21.chord.Chord E5 E4 C#4 C#3>,"[0, 3]","[1, 4]","[1, 4]",76,49,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[11, 2]_11",0.8707994179999999,"['E5', 'E4', 'C#4', 'C#3']",70.0 to 70.5,"[1, 2, 4, 5]","['C#3', 'C#4', 'D4', 'D5', 'E4', 'E5', 'F3', 'F4']","[0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
71.0,<music21.chord.Chord F5 F4 D4 D3>,"[0, 3]","[2, 5]","[2, 5]",77,50,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[0, 3]_0",0.8707994179999999,"['F5', 'F4', 'D4', 'D3']",71.0 to 71.5,"[2, 4, 5, 7]","['D3', 'D4', 'E3', 'E4', 'F4', 'F5', 'G4', 'G5']","[0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0]"
71.5,<music21.chord.Chord G5 G4 E4 E3>,"[0, 3]","[4, 7]","[4, 7]",79,52,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[2, 5]_2",0.857922772,"['G5', 'G4', 'E4', 'E3']",71.0 to 71.5,"[2, 4, 5, 7]","['D3', 'D4', 'E3', 'E4', 'F4', 'F5', 'G4', 'G5']","[0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0]"
72.0,<music21.chord.Chord A5 A4 F4 F3>,"[0, 4]","[5, 9]","[5, 9]",81,53,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[3, 7]_3",0.857922772,"['A5', 'A4', 'F4', 'F3']",72.0 to 72.0,"[5, 9]","['A4', 'A5', 'F3', 'F4']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]"
73.0,<music21.chord.Chord D5 D4 G4 G3>,"[0, 5]","[2, 7]","[2, 7]",74,55,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[0, 5]_5",0.857922772,"['D5', 'D4', 'G4', 'G3']",73.0 to 73.0,"[2, 7]","['D4', 'D5', 'G3', 'G4']","[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
74.0,<music21.chord.Chord C#5 C#4 A4 A3>,"[0, 4]","[9, 1]","[9, 1]",73,57,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[7, 11]_7",0.857922772,"['C#5', 'C#4', 'A4', 'A3']",74.0 to 74.0,"[1, 9]","['A3', 'A4', 'C#4', 'C#5']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
75.0,<music21.chord.Chord C#5 C#4 D4 D3>,"[0, 1]","[1, 2]","[1, 2]",73,50,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[11, 0]_0",0.8569700170000001,"['C#5', 'C#4', 'D4', 'D3']",75.0 to 75.875,"[1, 2]","['C#4', 'C#5', 'D3', 'D4']","[0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75.875,<music21.chord.Chord C#5 C#4>,[0],[1],[1],73,61,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[11]_11,0.8569700170000001,"['C#5', 'C#4']",75.0 to 75.875,"[1, 2]","['C#4', 'C#5', 'D3', 'D4']","[0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
76.0,<music21.chord.Chord D5 D4 A3 A2>,"[0, 5]","[9, 2]","[9, 2]",74,45,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[7, 0]_7",0.8569700170000001,"['D5', 'D4', 'A3', 'A2']",76.0 to 76.0,"[2, 9]","['A2', 'A3', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
77.0,<music21.chord.Chord D3 D2>,[0],[2],[2],50,38,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[0]_0,0.8569700170000001,"['D3', 'D2']",77.0 to 77.0,[2],"['D2', 'D3']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
78.0,<music21.chord.Chord F5 F4 D5 D4>,"[0, 3]","[2, 5]","[2, 5]",77,62,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[0, 3]_0",0.8569700170000001,"['F5', 'F4', 'D5', 'D4']",78.0 to 78.25,"[2, 5]","['D4', 'D5', 'F4', 'F5']","[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
78.25,<music21.chord.Chord D5 D4>,[0],[2],[2],74,62,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[0]_0,0.823742965,"['D5', 'D4']",78.0 to 78.25,"[2, 5]","['D4', 'D5', 'F4', 'F5']","[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
79.0,<music21.chord.Chord F5 F4 B4 B3>,"[0, 6]","[5, 11]","[5, 11]",77,59,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[3, 9]_9",0.823742965,"['F5', 'F4', 'B4', 'B3']",79.0 to 79.25,"[5, 11]","['B3', 'B4', 'F4', 'F5']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2]"
79.25,<music21.chord.Chord B4 B3>,[0],[11],[11],71,59,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[11]_11,0.9075612279999999,"['B4', 'B3']",79.0 to 79.25,"[5, 11]","['B3', 'B4', 'F4', 'F5']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2]"
80.0,<music21.chord.Chord F5 F4 G4 G3>,"[0, 2]","[5, 7]","[5, 7]",77,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[5, 7]_7",0.9075612279999999,"['F5', 'F4', 'G4', 'G3']",80.0 to 80.25,"[5, 7]","['F4', 'F5', 'G3', 'G4']","[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
80.25,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.921623945,"['G4', 'G3']",80.0 to 80.25,"[5, 7]","['F4', 'F5', 'G3', 'G4']","[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
81.0,<music21.chord.Chord F5 F4 C5 C4>,"[0, 5]","[0, 5]","[0, 5]",77,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 5]_0",0.921623945,"['F5', 'F4', 'C5', 'C4']",81.0 to 81.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
81.5,<music21.chord.Chord E5 E4 C5 C4>,"[0, 4]","[0, 4]","[0, 4]",76,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 4]_0",0.921623945,"['E5', 'E4', 'C5', 'C4']",81.0 to 81.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
81.875,<music21.chord.Chord E5 E4>,[0],[4],[4],76,64,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[4]_4,0.921623945,"['E5', 'E4']",81.0 to 81.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
82.0,<music21.chord.Chord C6 C5>,[0],[0],[0],84,72,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.921623945,"['C6', 'C5']",82.0 to 82.66666667,"[0, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]"
82.33333333,<music21.chord.Chord B5 B4>,[0],[11],[11],83,71,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[11]_11,0.921623945,"['B5', 'B4']",82.0 to 82.66666667,"[0, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]"
82.66666667,<music21.chord.Chord A5 A4>,[0],[9],[9],81,69,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[9]_9,0.921623945,"['A5', 'A4']",82.0 to 82.66666667,"[0, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]"
83.0,<music21.chord.Chord G5 G4>,[0],[7],[7],79,67,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.921623945,"['G5', 'G4']",83.0 to 83.0,[7],"['G4', 'G5']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
84.0,<music21.chord.Chord G5 G4 D5 D4>,"[0, 5]","[2, 7]","[2, 7]",79,62,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[2, 7]_2",0.921623945,"['G5', 'G4', 'D5', 'D4']",84.0 to 84.875,"[2, 5, 7]","['D4', 'D5', 'F4', 'F5', 'G4', 'G5']","[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
84.5,<music21.chord.Chord F5 F4 D5 D4>,"[0, 3]","[2, 5]","[2, 5]",77,62,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[2, 5]_2",0.921623945,"['F5', 'F4', 'D5', 'D4']",84.0 to 84.875,"[2, 5, 7]","['D4', 'D5', 'F4', 'F5', 'G4', 'G5']","[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
84.875,<music21.chord.Chord F5 F4>,[0],[5],[5],77,65,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[5]_5,0.921623945,"['F5', 'F4']",84.0 to 84.875,"[2, 5, 7]","['D4', 'D5', 'F4', 'F5', 'G4', 'G5']","[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
85.0,<music21.chord.Chord F5 F4 B4 B3>,"[0, 6]","[5, 11]","[5, 11]",77,59,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[5, 11]_11",0.921623945,"['F5', 'F4', 'B4', 'B3']",85.0 to 85.25,"[5, 11]","['B3', 'B4', 'F4', 'F5']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2]"
85.25,<music21.chord.Chord B4 B3>,[0],[11],[11],71,59,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[11]_11,0.921623945,"['B4', 'B3']",85.0 to 85.25,"[5, 11]","['B3', 'B4', 'F4', 'F5']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2]"
86.0,<music21.chord.Chord F5 F4 G4 G3>,"[0, 2]","[5, 7]","[5, 7]",77,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[5, 7]_7",0.921623945,"['F5', 'F4', 'G4', 'G3']",86.0 to 86.25,"[5, 7]","['F4', 'F5', 'G3', 'G4']","[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
86.25,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.921623945,"['G4', 'G3']",86.0 to 86.25,"[5, 7]","['F4', 'F5', 'G3', 'G4']","[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
87.0,<music21.chord.Chord F5 F4 C5 C4>,"[0, 5]","[0, 5]","[0, 5]",77,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 5]_0",0.921623945,"['F5', 'F4', 'C5', 'C4']",87.0 to 87.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
87.5,<music21.chord.Chord E5 E4 C5 C4>,"[0, 4]","[0, 4]","[0, 4]",76,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 4]_0",0.921623945,"['E5', 'E4', 'C5', 'C4']",87.0 to 87.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
87.875,<music21.chord.Chord E5 E4>,[0],[4],[4],76,64,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[4]_4,0.921623945,"['E5', 'E4']",87.0 to 87.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
88.0,<music21.chord.Chord C6 C5>,[0],[0],[0],84,72,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.921623945,"['C6', 'C5']",88.0 to 88.66666667,"[0, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]"
88.33333333,<music21.chord.Chord B5 B4>,[0],[11],[11],83,71,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[11]_11,0.921623945,"['B5', 'B4']",88.0 to 88.66666667,"[0, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]"
88.66666667,<music21.chord.Chord A5 A4>,[0],[9],[9],81,69,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[9]_9,0.921623945,"['A5', 'A4']",88.0 to 88.66666667,"[0, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]"
89.0,<music21.chord.Chord G5 G4>,[0],[7],[7],79,67,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.921623945,"['G5', 'G4']",89.0 to 89.0,[7],"['G4', 'G5']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
90.0,<music21.chord.Chord G5 G4 E4 E3>,"[0, 3]","[4, 7]","[4, 7]",79,52,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[4, 7]_4",0.8758713709999999,"['G5', 'G4', 'E4', 'E3']",90.0 to 90.0,"[4, 7]","['E3', 'E4', 'G4', 'G5']","[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
91.0,<music21.chord.Chord F5 F4 F3>,[0],[5],[5],77,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[5]_5,0.871425585,"['F5', 'F4', 'F3']",91.0 to 91.875,"[4, 5]","['E4', 'E5', 'F3', 'F4', 'F5']","[0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0]"
91.75,<music21.chord.Chord E5 E4 F4 F3>,"[0, 1]","[4, 5]","[4, 5]",76,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[4, 5]_5",0.871425585,"['E5', 'E4', 'F4', 'F3']",91.0 to 91.875,"[4, 5]","['E4', 'E5', 'F3', 'F4', 'F5']","[0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0]"
91.875,<music21.chord.Chord E5 E4>,[0],[4],[4],76,64,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[4]_4,0.871425585,"['E5', 'E4']",91.0 to 91.875,"[4, 5]","['E4', 'E5', 'F3', 'F4', 'F5']","[0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0]"
92.0,<music21.chord.Chord D5 D4 F#4 F#3>,"[0, 4]","[2, 6]","[2, 6]",74,54,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[2, 6]_6",0.871425585,"['D5', 'D4', 'F#4', 'F#3']",92.0 to 92.875,"[0, 2, 6]","['C4', 'C5', 'D4', 'D5', 'F#3', 'F#4']","[2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
92.75,<music21.chord.Chord C5 C4 F#4 F#3>,"[0, 6]","[0, 6]","[0, 6]",72,54,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 6]_6",0.8510043290000001,"['C5', 'C4', 'F#4', 'F#3']",92.0 to 92.875,"[0, 2, 6]","['C4', 'C5', 'D4', 'D5', 'F#3', 'F#4']","[2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
92.875,<music21.chord.Chord C5 C4>,[0],[0],[0],72,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.8510043290000001,"['C5', 'C4']",92.0 to 92.875,"[0, 2, 6]","['C4', 'C5', 'D4', 'D5', 'F#3', 'F#4']","[2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
93.0,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.8510043290000001,"['G4', 'G3']",93.0 to 93.0,[7],"['G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
94.0,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.8510043290000001,"['G4', 'G3']",94.0 to 94.5,"[5, 7]","['F3', 'F4', 'G3', 'G4']","[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
94.5,<music21.chord.Chord F4 F3>,[0],[5],[5],65,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[5]_5,0.8510043290000001,"['F4', 'F3']",94.0 to 94.5,"[5, 7]","['F3', 'F4', 'G3', 'G4']","[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
95.0,<music21.chord.Chord E4 E3>,[0],[4],[4],64,52,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[4]_4,0.8510043290000001,"['E4', 'E3']",95.0 to 95.5,"[2, 4]","['D3', 'D4', 'E3', 'E4']","[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
95.5,<music21.chord.Chord D4 D3>,[0],[2],[2],62,50,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[2]_2,0.8510043290000001,"['D4', 'D3']",95.0 to 95.5,"[2, 4]","['D3', 'D4', 'E3', 'E4']","[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
96.0,<music21.chord.Chord C5 C4 C3>,[0],[0],[0],72,48,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.8510043290000001,"['C5', 'C4', 'C3']",96.0 to 96.875,[0],"['C3', 'C4', 'C5']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
96.875,<music21.chord.Chord C3>,[0],[0],[0],48,48,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.82987506,['C3'],96.0 to 96.875,[0],"['C3', 'C4', 'C5']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
