offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]"
52.66666667,<music21.chord.Chord E5 B4 G3 G2>,"[0, 3, 7]","[4, 7, 11]","[4, 7, 11]",76,43,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[4, 7, 11]_7",0.9092162709999999,"['E5', 'B4', 'G3', 'G2']",52.0 to 52.875,"[4, 5, 7, 11]","['B4', 'E5', 'F5', 'G2', 'G3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1]"
52.79166667,<music21.chord.Chord B4 G3 G2>,"[0, 4]","[7, 11]","[7, 11]",71,43,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[7, 11]_7",0.9092162709999999,"['B4', 'G3', 'G2']",52.0 to 52.875,"[4, 5, 7, 11]","['B4', 'E5', 'F5', 'G2', 'G3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1]"
52.875,<music21.chord.Chord F5>,[0],[5],[5],77,77,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,[5]_5,0.9092162709999999,['F5'],52.0 to 52.875,"[4, 5, 7, 11]","['B4', 'E5', 'F5', 'G2', 'G3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1]"
53.0,<music21.chord.Chord E5 C5 C4 C3>,"[0, 4]","[0, 4]","[0, 4]",76,48,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 4]_0",0.9092162709999999,"['E5', 'C5', 'C4', 'C3']",53.0 to 53.0,"[0, 4]","['C3', 'C4', 'C5', 'E5']","[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
54.0,<music21.chord.Chord C4 C3>,[0],[0],[0],60,48,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,[0]_0,0.9092162709999999,"['C4', 'C3']",54.0 to 54.0,[0],"['C3', 'C4']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
56.0,<music21.chord.Chord B3 D4 G3>,"[0, 4, 7]","[7, 11, 2]","[7, 11, 2]",62,55,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[7, 11, 2]_7",0.934804851,"['B3', 'D4', 'G3']",56.0 to 56.875,"[0, 2, 4, 5, 7, 11]","['B3', 'C4', 'D4', 'E4', 'F4', 'G3']","[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]"
56.33333333,<music21.chord.Chord C4 E4 G3>,"[0, 4, 7]","[0, 4, 7]","[0, 4, 7]",64,55,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 4, 7]_7",0.934804851,"['C4', 'E4', 'G3']",56.0 to 56.875,"[0, 2, 4, 5, 7, 11]","['B3', 'C4', 'D4', 'E4', 'F4', 'G3']","[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]"
56.66666667,<music21.chord.Chord D4 F4 G3>,"[0, 3, 5]","[2, 5, 7]","[2, 5, 7]",65,55,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[2, 5, 7]_7",0.934804851,"['D4', 'F4', 'G3']",56.0 to 56.875,"[0, 2, 4, 5, 7, 11]","['B3', 'C4', 'D4', 'E4', 'F4', 'G3']","[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]"
56.875,<music21.chord.Chord D4 F4>,"[0, 3]","[2, 5]","[2, 5]",65,62,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[2, 5]_2",0.934804851,"['D4', 'F4']",56.0 to 56.875,"[0, 2, 4, 5, 7, 11]","['B3', 'C4', 'D4', 'E4', 'F4', 'G3']","[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]"
57.0,<music21.chord.Chord D4 F4 C3>,"[0, 2, 5]","[0, 2, 5]","[0, 2, 5]",65,48,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 2, 5]_0",0.934804851,"['D4', 'F4', 'C3']",57.0 to 57.875,"[0, 2, 4, 5]","['C3', 'C4', 'D4', 'E4', 'F4']","[2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
57.5,<music21.chord.Chord C4 E4 C3>,"[0, 4]","[0, 4]","[0, 4]",64,48,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 4]_0",0.934804851,"['C4', 'E4', 'C3']",57.0 to 57.875,"[0, 2, 4, 5]","['C3', 'C4', 'D4', 'E4', 'F4']","[2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
57.875,<music21.chord.Chord C4 E4>,"[0, 4]","[0, 4]","[0, 4]",64,60,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 4]_0",0.934804851,"['C4', 'E4']",57.0 to 57.875,"[0, 2, 4, 5]","['C3', 'C4', 'D4', 'E4', 'F4']","[2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
58.0,<music21.chord.Chord F4 A4>,"[0, 4]","[5, 9]","[5, 9]",69,65,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[5, 9]_5",0.934804851,"['F4', 'A4']",58.0 to 58.5,"[4, 5, 7, 9]","['A4', 'E4', 'F4', 'G4']","[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
58.5,<music21.chord.Chord E4 G4>,"[0, 3]","[4, 7]","[4, 7]",67,64,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[4, 7]_4",0.934804851,"['E4', 'G4']",58.0 to 58.5,"[4, 5, 7, 9]","['A4', 'E4', 'F4', 'G4']","[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
59.0,<music21.chord.Chord E4 G4>,"[0, 3]","[4, 7]","[4, 7]",67,64,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[4, 7]_4",0.934804851,"['E4', 'G4']",59.0 to 59.0,"[4, 7]","['E4', 'G4']","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
60.0,<music21.chord.Chord E4 G4 C4>,"[0, 4, 7]","[0, 4, 7]","[0, 4, 7]",67,60,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 4, 7]_0",0.9388920590000001,"['E4', 'G4', 'C4']",60.0 to 60.875,"[0, 4, 7, 8]","['C4', 'E4', 'G#4', 'G4']","[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
60.75,<music21.chord.Chord E4 G#4 C4>,"[0, 4, 8]","[0, 4, 8]","[0, 4, 8]",68,60,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 4, 8]_0",0.9388920590000001,"['E4', 'G#4', 'C4']",60.0 to 60.875,"[0, 4, 7, 8]","['C4', 'E4', 'G#4', 'G4']","[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
60.875,<music21.chord.Chord G#4>,[0],[8],[8],68,68,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,[8]_8,0.9388920590000001,['G#4'],60.0 to 60.875,"[0, 4, 7, 8]","['C4', 'E4', 'G#4', 'G4']","[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
61.0,<music21.chord.Chord F4 A4 F3>,"[0, 4]","[5, 9]","[5, 9]",69,53,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[5, 9]_5",0.9388920590000001,"['F4', 'A4', 'F3']",61.0 to 61.875,"[4, 5, 7, 9]","['A4', 'E4', 'F3', 'F4', 'G4']","[0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0]"
61.75,<music21.chord.Chord E4 G4 F3>,"[0, 1, 3]","[4, 5, 7]","[4, 5, 7]",67,53,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[4, 5, 7]_5",0.9388920590000001,"['E4', 'G4', 'F3']",61.0 to 61.875,"[4, 5, 7, 9]","['A4', 'E4', 'F3', 'F4', 'G4']","[0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0]"
61.875,<music21.chord.Chord E4 G4>,"[0, 3]","[4, 7]","[4, 7]",67,64,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[4, 7]_4",0.9388920590000001,"['E4', 'G4']",61.0 to 61.875,"[4, 5, 7, 9]","['A4', 'E4', 'F3', 'F4', 'G4']","[0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0]"
62.0,<music21.chord.Chord D4 F4 F3>,"[0, 3]","[2, 5]","[2, 5]",65,53,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[2, 5]_5",0.9388920590000001,"['D4', 'F4', 'F3']",62.0 to 62.875,"[0, 2, 4, 5]","['C4', 'D4', 'E4', 'F3', 'F4']","[1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
62.75,<music21.chord.Chord C4 E4 F3>,"[0, 4, 5]","[0, 4, 5]","[0, 4, 5]",64,53,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[5, 9, 10]_10",0.9498515790000001,"['C4', 'E4', 'F3']",62.0 to 62.875,"[0, 2, 4, 5]","['C4', 'D4', 'E4', 'F3', 'F4']","[1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
62.875,<music21.chord.Chord C4 E4>,"[0, 4]","[0, 4]","[0, 4]",64,60,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[5, 9]_5",0.9498515790000001,"['C4', 'E4']",62.0 to 62.875,"[0, 2, 4, 5]","['C4', 'D4', 'E4', 'F3', 'F4']","[1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
63.0,<music21.chord.Chord C4 E4 G3>,"[0, 4, 7]","[0, 4, 7]","[0, 4, 7]",64,55,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[5, 9, 0]_0",0.9498515790000001,"['C4', 'E4', 'G3']",63.0 to 63.875,"[0, 4, 7]","['C4', 'E4', 'G3']","[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
63.875,<music21.chord.Chord C4 E4>,"[0, 4]","[0, 4]","[0, 4]",64,60,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[5, 9]_5",0.9498515790000001,"['C4', 'E4']",63.0 to 63.875,"[0, 4, 7]","['C4', 'E4', 'G3']","[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
64.0,<music21.chord.Chord B3 D4 D3>,"[0, 3]","[11, 2]","[11, 2]",62,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[4, 7]_7",0.9498515790000001,"['B3', 'D4', 'D3']",64.0 to 64.0,"[2, 11]","['B3', 'D3', 'D4']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
65.0,<music21.chord.Chord G2>,[0],[7],[7],43,43,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.9498515790000001,['G2'],65.0 to 65.0,[7],['G2'],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
66.0,<music21.chord.Chord F#5>,[0],[6],[6],78,78,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[11]_11,0.9498515790000001,['F#5'],66.0 to 66.25,"[6, 7]","['F#5', 'G5']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
66.25,<music21.chord.Chord G5>,[0],[7],[7],79,79,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.9498515790000001,['G5'],66.0 to 66.25,"[6, 7]","['F#5', 'G5']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
67.0,<music21.chord.Chord B5>,[0],[11],[11],83,83,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[4]_4,0.9498515790000001,['B5'],67.0 to 67.25,"[7, 11]","['B5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
67.25,<music21.chord.Chord G5>,[0],[7],[7],79,79,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.9498515790000001,['G5'],67.0 to 67.25,"[7, 11]","['B5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
68.0,<music21.chord.Chord F#5>,[0],[6],[6],78,78,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[11]_11,0.9498515790000001,['F#5'],68.0 to 68.25,"[4, 6]","['E5', 'F#5']","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
68.25,<music21.chord.Chord E5>,[0],[4],[4],76,76,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[9]_9,0.9498515790000001,['E5'],68.0 to 68.25,"[4, 6]","['E5', 'F#5']","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
69.0,<music21.chord.Chord D5 A4 D4 F#3>,"[0, 4, 7]","[2, 6, 9]","[2, 6, 9]",74,54,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[7, 11, 2]_11",0.9498515790000001,"['D5', 'A4', 'D4', 'F#3']",69.0 to 69.0,"[2, 6, 9]","['A4', 'D4', 'D5', 'F#3']","[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
70.5,<music21.chord.Chord C5 A4 D4 F#3>,"[0, 3, 6, 8]","[6, 9, 0, 2]","[6, 9, 0, 2]",72,54,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[11, 2, 5, 7]_11",0.9498515790000001,"['C5', 'A4', 'D4', 'F#3']",70.5 to 70.75,"[0, 2, 6, 9]","['A4', 'C5', 'D4', 'F#3']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
70.75,<music21.chord.Chord C5 A4 F#3>,"[0, 3, 6]","[6, 9, 0]","[6, 9, 0]",72,54,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[11, 2, 5]_11",0.9498515790000001,"['C5', 'A4', 'F#3']",70.5 to 70.75,"[0, 2, 6, 9]","['A4', 'C5', 'D4', 'F#3']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
71.0,<music21.chord.Chord B4 G4 D4 G3>,"[0, 4, 7]","[7, 11, 2]","[7, 11, 2]",71,55,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[0, 4, 7]_0",0.9498515790000001,"['B4', 'G4', 'D4', 'G3']",71.0 to 71.0,"[2, 7, 11]","['B4', 'D4', 'G3', 'G4']","[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]"
72.0,<music21.chord.Chord G5>,[0],[7],[7],79,79,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.947872322,['G5'],72.0 to 72.66666667,"[6, 7]","['F#5', 'G5']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
72.33333333,<music21.chord.Chord F#5>,[0],[6],[6],78,78,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[11]_11,0.947872322,['F#5'],72.0 to 72.66666667,"[6, 7]","['F#5', 'G5']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
72.66666667,<music21.chord.Chord G5>,[0],[7],[7],79,79,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.947872322,['G5'],72.0 to 72.66666667,"[6, 7]","['F#5', 'G5']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
73.0,<music21.chord.Chord B5>,[0],[11],[11],83,83,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[4]_4,0.947872322,['B5'],73.0 to 73.66666667,"[7, 9, 11]","['A5', 'B5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]"
73.33333333,<music21.chord.Chord A5>,[0],[9],[9],81,81,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[2]_2,0.947872322,['A5'],73.0 to 73.66666667,"[7, 9, 11]","['A5', 'B5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]"
73.66666667,<music21.chord.Chord G5>,[0],[7],[7],79,79,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.947872322,['G5'],73.0 to 73.66666667,"[7, 9, 11]","['A5', 'B5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]"
74.0,<music21.chord.Chord F#5>,[0],[6],[6],78,78,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[11]_11,0.947872322,['F#5'],74.0 to 74.66666667,"[2, 4, 6]","['D5', 'E5', 'F#5']","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
74.33333333,<music21.chord.Chord E5>,[0],[4],[4],76,76,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[9]_9,0.947872322,['E5'],74.0 to 74.66666667,"[2, 4, 6]","['D5', 'E5', 'F#5']","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
74.66666667,<music21.chord.Chord D5>,[0],[2],[2],74,74,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[7]_7,0.947872322,['D5'],74.0 to 74.66666667,"[2, 4, 6]","['D5', 'E5', 'F#5']","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
75.0,<music21.chord.Chord D5 A4 D4 F#3>,"[0, 4, 7]","[2, 6, 9]","[2, 6, 9]",74,54,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[7, 11, 2]_11",0.947872322,"['D5', 'A4', 'D4', 'F#3']",75.0 to 75.0,"[2, 6, 9]","['A4', 'D4', 'D5', 'F#3']","[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
76.5,<music21.chord.Chord C5 A4 D4 F#3>,"[0, 3, 6, 8]","[6, 9, 0, 2]","[6, 9, 0, 2]",72,54,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[11, 2, 5, 7]_11",0.947872322,"['C5', 'A4', 'D4', 'F#3']",76.5 to 76.75,"[0, 2, 6, 9]","['A4', 'C5', 'D4', 'F#3']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
76.75,<music21.chord.Chord C5 A4 F#3>,"[0, 3, 6]","[6, 9, 0]","[6, 9, 0]",72,54,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[11, 2, 5]_11",0.947872322,"['C5', 'A4', 'F#3']",76.5 to 76.75,"[0, 2, 6, 9]","['A4', 'C5', 'D4', 'F#3']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
77.0,<music21.chord.Chord B4 G4 D4 G3>,"[0, 4, 7]","[7, 11, 2]","[7, 11, 2]",71,55,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[0, 4, 7]_0",0.947872322,"['B4', 'G4', 'D4', 'G3']",77.0 to 77.0,"[2, 7, 11]","['B4', 'D4', 'G3', 'G4']","[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]"
78.0,<music21.chord.Chord A4 C4>,"[0, 3]","[9, 0]","[9, 0]",69,60,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[2, 5]_5",0.947872322,"['A4', 'C4']",78.0 to 78.875,"[0, 2, 9, 11]","['A4', 'B4', 'C4', 'D4']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
78.75,<music21.chord.Chord B4 D4 C4>,"[0, 1, 3]","[11, 0, 2]","[11, 0, 2]",71,60,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[4, 5, 7]_5",0.947872322,"['B4', 'D4', 'C4']",78.0 to 78.875,"[0, 2, 9, 11]","['A4', 'B4', 'C4', 'D4']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
78.875,<music21.chord.Chord B4 D4>,"[0, 3]","[11, 2]","[11, 2]",71,62,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[4, 7]_7",0.947872322,"['B4', 'D4']",78.0 to 78.875,"[0, 2, 9, 11]","['A4', 'B4', 'C4', 'D4']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
79.0,<music21.chord.Chord G4 B3 D4>,"[0, 4, 7]","[7, 11, 2]","[7, 11, 2]",67,59,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[0, 4, 7]_4",0.947872322,"['G4', 'B3', 'D4']",79.0 to 79.0,"[2, 7, 11]","['B3', 'D4', 'G4']","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
80.0,<music21.chord.Chord G4 A3 D4 D3>,"[0, 2, 7]","[7, 9, 2]","[7, 9, 2]",67,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[0, 2, 7]_7",0.9438075020000001,"['G4', 'A3', 'D4', 'D3']",80.0 to 80.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
80.125,<music21.chord.Chord F#4 A3 D4 D3>,"[0, 4, 7]","[2, 6, 9]","[2, 6, 9]",66,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[7, 11, 2]_7",0.9355680759999999,"['F#4', 'A3', 'D4', 'D3']",80.0 to 80.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
80.25,<music21.chord.Chord A3 D4 D3>,"[0, 5]","[9, 2]","[9, 2]",62,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[2, 7]_7",0.9355680759999999,"['A3', 'D4', 'D3']",80.0 to 80.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
80.33333333,<music21.chord.Chord G4 A3 D4 D3>,"[0, 2, 7]","[7, 9, 2]","[7, 9, 2]",67,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[0, 2, 7]_7",0.9355680759999999,"['G4', 'A3', 'D4', 'D3']",80.0 to 80.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
80.45833333,<music21.chord.Chord A3 D4 D3>,"[0, 5]","[9, 2]","[9, 2]",62,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[2, 7]_7",0.9355680759999999,"['A3', 'D4', 'D3']",80.0 to 80.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
80.5,<music21.chord.Chord F#4 A3 D4 D3>,"[0, 4, 7]","[2, 6, 9]","[2, 6, 9]",66,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[7, 11, 2]_7",0.9355680759999999,"['F#4', 'A3', 'D4', 'D3']",80.0 to 80.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
80.625,<music21.chord.Chord A3 D4 D3>,"[0, 5]","[9, 2]","[9, 2]",62,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[2, 7]_7",0.9355680759999999,"['A3', 'D4', 'D3']",80.0 to 80.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
80.66666667,<music21.chord.Chord E4 A3 D4 D3>,"[0, 2, 7]","[2, 4, 9]","[2, 4, 9]",64,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[7, 9, 2]_7",0.9355680759999999,"['E4', 'A3', 'D4', 'D3']",80.0 to 80.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
80.79166667,<music21.chord.Chord A3 D4 D3>,"[0, 5]","[9, 2]","[9, 2]",62,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[2, 7]_7",0.9355680759999999,"['A3', 'D4', 'D3']",80.0 to 80.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
80.875,<music21.chord.Chord F#4>,[0],[6],[6],66,66,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[11]_11,0.9355680759999999,['F#4'],80.0 to 80.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
81.0,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.9355680759999999,"['G4', 'G3']",81.0 to 81.0,[7],"['G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
82.0,<music21.chord.Chord G4 G3 D4 D3>,"[0, 5]","[2, 7]","[2, 7]",67,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[7, 0]_7",0.933159003,"['G4', 'G3', 'D4', 'D3']",82.0 to 82.75,"[2, 7]","['D3', 'D4', 'G3', 'G4']","[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
82.75,<music21.chord.Chord D4 D3>,[0],[2],[2],62,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[7]_7,0.924151092,"['D4', 'D3']",82.0 to 82.75,"[2, 7]","['D3', 'D4', 'G3', 'G4']","[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
83.0,<music21.chord.Chord G3 G2>,[0],[7],[7],55,43,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.924151092,"['G3', 'G2']",83.0 to 83.0,[7],"['G2', 'G3']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
84.0,<music21.chord.Chord G5 A3>,"[0, 2]","[7, 9]","[7, 9]",79,57,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[0, 2]_2",0.8881945940000001,"['G5', 'A3']",84.0 to 84.875,"[1, 4, 7, 9]","['A3', 'C#4', 'E4', 'G5']","[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]"
84.5,<music21.chord.Chord G5 E4 C#4 A3>,"[0, 3, 6, 8]","[1, 4, 7, 9]","[1, 4, 7, 9]",79,57,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[6, 9, 0, 2]_2",0.828228262,"['G5', 'E4', 'C#4', 'A3']",84.0 to 84.875,"[1, 4, 7, 9]","['A3', 'C#4', 'E4', 'G5']","[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]"
84.625,<music21.chord.Chord G5 A3>,"[0, 2]","[7, 9]","[7, 9]",79,57,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[0, 2]_2",0.828228262,"['G5', 'A3']",84.0 to 84.875,"[1, 4, 7, 9]","['A3', 'C#4', 'E4', 'G5']","[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]"
84.875,<music21.chord.Chord G5>,[0],[7],[7],79,79,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.828228262,['G5'],84.0 to 84.875,"[1, 4, 7, 9]","['A3', 'C#4', 'E4', 'G5']","[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]"
