offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]"
50.79166667,<music21.chord.Chord C4>,[0],[0],[2],60,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,[2]_2,0.7995979259999999,['C4'],50.0 to 50.875,"[0, 2, 3, 5]","['C4', 'D4', 'E-4', 'F3', 'F4']","[1, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0]"
50.875,<music21.chord.Chord E-4>,[0],[3],[5],63,63,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,[5]_5,0.7995979259999999,['E-4'],50.0 to 50.875,"[0, 2, 3, 5]","['C4', 'D4', 'E-4', 'F3', 'F4']","[1, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0]"
51.0,<music21.chord.Chord D4 B-3 B-2>,"[0, 4]","[10, 2]","[0, 4]",62,46,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[0, 4]_0",0.7995979259999999,"['D4', 'B-3', 'B-2']",51.0 to 51.0,"[2, 10]","['B-2', 'B-3', 'D4']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
52.0,<music21.chord.Chord B-4>,[0],[10],[0],70,70,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,[0]_0,0.763287864,['B-4'],52.0 to 52.0,[10],['B-4'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
53.0,<music21.chord.Chord D5>,[0],[2],[4],74,74,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,[4]_4,0.81185986,['D5'],53.0 to 53.66666667,"[2, 7, 10]","['B-4', 'D5', 'G4']","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
53.33333333,<music21.chord.Chord B-4>,[0],[10],[0],70,70,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,[0]_0,0.8369558659999999,['B-4'],53.0 to 53.66666667,"[2, 7, 10]","['B-4', 'D5', 'G4']","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
53.66666667,<music21.chord.Chord G4>,[0],[7],[9],67,67,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,[9]_9,0.8369558659999999,['G4'],53.0 to 53.66666667,"[2, 7, 10]","['B-4', 'D5', 'G4']","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
54.0,<music21.chord.Chord F4 D4 F3 F2>,"[0, 3]","[2, 5]","[4, 7]",65,41,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[4, 7]_7",0.8369558659999999,"['F4', 'D4', 'F3', 'F2']",54.0 to 54.625,"[2, 5]","['D4', 'F2', 'F3', 'F4']","[0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
54.625,<music21.chord.Chord F4 D4>,"[0, 3]","[2, 5]","[4, 7]",65,62,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[4, 7]_4",0.89310955,"['F4', 'D4']",54.0 to 54.625,"[2, 5]","['D4', 'F2', 'F3', 'F4']","[0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
55.0,<music21.chord.Chord F4 D4 F3 F2>,"[0, 3]","[2, 5]","[4, 7]",65,41,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[4, 7]_7",0.89310955,"['F4', 'D4', 'F3', 'F2']",55.0 to 55.625,"[2, 5]","['D4', 'F2', 'F3', 'F4']","[0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
55.625,<music21.chord.Chord F4 D4>,"[0, 3]","[2, 5]","[4, 7]",65,62,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[4, 7]_4",0.8976269640000001,"['F4', 'D4']",55.0 to 55.625,"[2, 5]","['D4', 'F2', 'F3', 'F4']","[0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
56.0,<music21.chord.Chord F4 C4 F3 F2>,"[0, 5]","[0, 5]","[2, 7]",65,41,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[2, 7]_7",0.8976269640000001,"['F4', 'C4', 'F3', 'F2']",56.0 to 56.875,"[0, 2, 3, 5]","['C4', 'D4', 'E-4', 'F2', 'F3', 'F4']","[1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0]"
56.125,<music21.chord.Chord E-4 C4 F3 F2>,"[0, 3, 5]","[0, 3, 5]","[2, 5, 7]",63,41,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[2, 5, 7]_7",0.8976269640000001,"['E-4', 'C4', 'F3', 'F2']",56.0 to 56.875,"[0, 2, 3, 5]","['C4', 'D4', 'E-4', 'F2', 'F3', 'F4']","[1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0]"
56.25,<music21.chord.Chord C4 F3 F2>,"[0, 5]","[0, 5]","[2, 7]",60,41,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[2, 7]_7",0.8976269640000001,"['C4', 'F3', 'F2']",56.0 to 56.875,"[0, 2, 3, 5]","['C4', 'D4', 'E-4', 'F2', 'F3', 'F4']","[1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0]"
56.33333333,<music21.chord.Chord F4 C4 F3 F2>,"[0, 5]","[0, 5]","[2, 7]",65,41,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[2, 7]_7",0.8976269640000001,"['F4', 'C4', 'F3', 'F2']",56.0 to 56.875,"[0, 2, 3, 5]","['C4', 'D4', 'E-4', 'F2', 'F3', 'F4']","[1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0]"
56.45833333,<music21.chord.Chord C4 F3 F2>,"[0, 5]","[0, 5]","[2, 7]",60,41,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[2, 7]_7",0.8976269640000001,"['C4', 'F3', 'F2']",56.0 to 56.875,"[0, 2, 3, 5]","['C4', 'D4', 'E-4', 'F2', 'F3', 'F4']","[1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0]"
56.5,<music21.chord.Chord E-4 C4 F3 F2>,"[0, 3, 5]","[0, 3, 5]","[2, 5, 7]",63,41,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[2, 5, 7]_7",0.8976269640000001,"['E-4', 'C4', 'F3', 'F2']",56.0 to 56.875,"[0, 2, 3, 5]","['C4', 'D4', 'E-4', 'F2', 'F3', 'F4']","[1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0]"
56.625,<music21.chord.Chord C4>,[0],[0],[2],60,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,[2]_2,0.8976269640000001,['C4'],56.0 to 56.875,"[0, 2, 3, 5]","['C4', 'D4', 'E-4', 'F2', 'F3', 'F4']","[1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0]"
56.66666667,<music21.chord.Chord D4 C4>,"[0, 2]","[0, 2]","[2, 4]",62,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[2, 4]_2",0.8976269640000001,"['D4', 'C4']",56.0 to 56.875,"[0, 2, 3, 5]","['C4', 'D4', 'E-4', 'F2', 'F3', 'F4']","[1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0]"
56.79166667,<music21.chord.Chord C4>,[0],[0],[2],60,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,[2]_2,0.8976269640000001,['C4'],56.0 to 56.875,"[0, 2, 3, 5]","['C4', 'D4', 'E-4', 'F2', 'F3', 'F4']","[1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0]"
56.875,<music21.chord.Chord E-4>,[0],[3],[5],63,63,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,[5]_5,0.8976269640000001,['E-4'],56.0 to 56.875,"[0, 2, 3, 5]","['C4', 'D4', 'E-4', 'F2', 'F3', 'F4']","[1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0]"
57.0,<music21.chord.Chord D4 B-3 B-2>,"[0, 4]","[10, 2]","[0, 4]",62,46,String Quartet Op1 No1 ii Bb major.mid,Haydn,10,major,"[0, 4]_0",0.8976269640000001,"['D4', 'B-3', 'B-2']",57.0 to 57.0,"[2, 10]","['B-2', 'B-3', 'D4']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
60.0,<music21.chord.Chord C5 A4 F4 F3>,"[0, 4, 7]","[5, 9, 0]","[7, 11, 2]",72,53,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[0, 4, 7]_0",0.925820216,"['C5', 'A4', 'F4', 'F3']",60.0 to 60.625,"[0, 5, 9]","['A4', 'C5', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
60.625,<music21.chord.Chord C5>,[0],[0],[2],72,72,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[7]_7,0.925820216,['C5'],60.0 to 60.625,"[0, 5, 9]","['A4', 'C5', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
61.0,<music21.chord.Chord C5 A4 F4 F3>,"[0, 4, 7]","[5, 9, 0]","[7, 11, 2]",72,53,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[0, 4, 7]_0",0.925820216,"['C5', 'A4', 'F4', 'F3']",61.0 to 61.625,"[0, 5, 9]","['A4', 'C5', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
61.625,<music21.chord.Chord C5>,[0],[0],[2],72,72,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[7]_7,0.925820216,['C5'],61.0 to 61.625,"[0, 5, 9]","['A4', 'C5', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
62.0,<music21.chord.Chord F5 A4 F4 F3>,"[0, 4]","[5, 9]","[7, 11]",77,53,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[0, 4]_0",0.925820216,"['F5', 'A4', 'F4', 'F3']",62.0 to 62.625,"[5, 9]","['A4', 'F3', 'F4', 'F5']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]"
62.625,<music21.chord.Chord F5>,[0],[5],[7],77,77,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[0]_0,0.925820216,['F5'],62.0 to 62.625,"[5, 9]","['A4', 'F3', 'F4', 'F5']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]"
63.0,<music21.chord.Chord F5 B-4 G4 G3>,"[0, 2, 5]","[5, 7, 10]","[7, 9, 0]",77,55,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[0, 2, 5]_2",0.925820216,"['F5', 'B-4', 'G4', 'G3']",63.0 to 63.875,"[4, 5, 7, 10]","['B-4', 'E5', 'F5', 'G3', 'G4']","[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0]"
63.5,<music21.chord.Chord E5 B-4 G4 G3>,"[0, 3, 6]","[4, 7, 10]","[6, 9, 0]",76,55,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[11, 2, 5]_2",0.925820216,"['E5', 'B-4', 'G4', 'G3']",63.0 to 63.875,"[4, 5, 7, 10]","['B-4', 'E5', 'F5', 'G3', 'G4']","[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0]"
63.875,<music21.chord.Chord E5>,[0],[4],[6],76,76,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[11]_11,0.925820216,['E5'],63.0 to 63.875,"[4, 5, 7, 10]","['B-4', 'E5', 'F5', 'G3', 'G4']","[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0]"
64.0,<music21.chord.Chord G5>,[0],[7],[9],79,79,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[2]_2,0.925820216,['G5'],64.0 to 64.5,"[5, 7]","['F5', 'G5']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
64.5,<music21.chord.Chord F5>,[0],[5],[7],77,77,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[0]_0,0.925820216,['F5'],64.0 to 64.5,"[5, 7]","['F5', 'G5']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
65.0,<music21.chord.Chord A5>,[0],[9],[11],81,81,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[4]_4,0.925820216,['A5'],65.0 to 65.5,"[7, 9]","['A5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
65.5,<music21.chord.Chord G5>,[0],[7],[9],79,79,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[2]_2,0.925820216,['G5'],65.0 to 65.5,"[7, 9]","['A5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
66.0,<music21.chord.Chord C5 G4 C4 E4 E3>,"[0, 4, 7]","[0, 4, 7]","[2, 6, 9]",72,52,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[7, 11, 2]_11",0.925820216,"['C5', 'G4', 'C4', 'E4', 'E3']",66.0 to 66.625,"[0, 4, 7]","['C4', 'C5', 'E3', 'E4', 'G4']","[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]"
66.625,<music21.chord.Chord C5>,[0],[0],[2],72,72,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[7]_7,0.925820216,['C5'],66.0 to 66.625,"[0, 4, 7]","['C4', 'C5', 'E3', 'E4', 'G4']","[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]"
67.0,<music21.chord.Chord C5 G4 C4 E4 E3>,"[0, 4, 7]","[0, 4, 7]","[2, 6, 9]",72,52,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[7, 11, 2]_11",0.925820216,"['C5', 'G4', 'C4', 'E4', 'E3']",67.0 to 67.625,"[0, 4, 7]","['C4', 'C5', 'E3', 'E4', 'G4']","[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]"
67.625,<music21.chord.Chord C5>,[0],[0],[2],72,72,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[7]_7,0.925820216,['C5'],67.0 to 67.625,"[0, 4, 7]","['C4', 'C5', 'E3', 'E4', 'G4']","[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]"
68.0,<music21.chord.Chord B-5 G4 C4 E4 E3>,"[0, 3, 6, 8]","[4, 7, 10, 0]","[6, 9, 0, 2]",82,52,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[11, 2, 5, 7]_11",0.925820216,"['B-5', 'G4', 'C4', 'E4', 'E3']",68.0 to 68.625,"[0, 4, 7, 10]","['B-5', 'C4', 'E3', 'E4', 'G4']","[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0]"
68.625,<music21.chord.Chord B-5>,[0],[10],[0],82,82,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[5]_5,0.918933605,['B-5'],68.0 to 68.625,"[0, 4, 7, 10]","['B-5', 'C4', 'E3', 'E4', 'G4']","[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0]"
69.0,<music21.chord.Chord B-5 F4 C4 F3>,"[0, 2, 7]","[10, 0, 5]","[0, 2, 7]",82,53,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[5, 7, 0]_0",0.918933605,"['B-5', 'F4', 'C4', 'F3']",69.0 to 69.875,"[0, 5, 9, 10]","['A5', 'B-5', 'C4', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0]"
69.5,<music21.chord.Chord A5 F4 C4 F3>,"[0, 4, 7]","[5, 9, 0]","[7, 11, 2]",81,53,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[0, 4, 7]_0",0.908473805,"['A5', 'F4', 'C4', 'F3']",69.0 to 69.875,"[0, 5, 9, 10]","['A5', 'B-5', 'C4', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0]"
69.875,<music21.chord.Chord A5>,[0],[9],[11],81,81,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[4]_4,0.908473805,['A5'],69.0 to 69.875,"[0, 5, 9, 10]","['A5', 'B-5', 'C4', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0]"
70.0,<music21.chord.Chord C6>,[0],[0],[2],84,84,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[7]_7,0.908473805,['C6'],70.0 to 70.5,"[0, 10]","['B-5', 'C6']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
70.5,<music21.chord.Chord B-5>,[0],[10],[0],82,82,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[5]_5,0.895459447,['B-5'],70.0 to 70.5,"[0, 10]","['B-5', 'C6']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
71.0,<music21.chord.Chord D6>,[0],[2],[4],86,86,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[9]_9,0.895459447,['D6'],71.0 to 71.5,"[0, 2]","['C6', 'D6']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
71.5,<music21.chord.Chord C6>,[0],[0],[2],84,84,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[7]_7,0.895459447,['C6'],71.0 to 71.5,"[0, 2]","['C6', 'D6']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
72.0,<music21.chord.Chord C6 F4>,"[0, 5]","[0, 5]","[2, 7]",84,65,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[7, 0]_0",0.895459447,"['C6', 'F4']",72.0 to 72.875,"[0, 5]","['C6', 'F4']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
72.875,<music21.chord.Chord C6>,[0],[0],[2],84,84,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[7]_7,0.895459447,['C6'],72.0 to 72.875,"[0, 5]","['C6', 'F4']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
73.0,<music21.chord.Chord C6 A4>,"[0, 3]","[9, 0]","[11, 2]",84,69,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[4, 7]_4",0.895459447,"['C6', 'A4']",73.0 to 73.75,"[0, 9]","['A4', 'C6']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
73.75,<music21.chord.Chord A4>,[0],[9],[11],69,69,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[4]_4,0.903289166,['A4'],73.0 to 73.75,"[0, 9]","['A4', 'C6']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
74.0,<music21.chord.Chord F6 F4>,[0],[5],[7],89,65,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[0]_0,0.903289166,"['F6', 'F4']",74.0 to 74.0,[5],"['F4', 'F6']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
75.0,<music21.chord.Chord F6 C5>,"[0, 5]","[0, 5]","[2, 7]",89,72,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[7, 0]_7",0.903289166,"['F6', 'C5']",75.0 to 75.875,"[0, 4, 5]","['C5', 'E6', 'F6']","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
75.5,<music21.chord.Chord E6 C5>,"[0, 4]","[0, 4]","[2, 6]",88,72,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[7, 11]_7",0.903289166,"['E6', 'C5']",75.0 to 75.875,"[0, 4, 5]","['C5', 'E6', 'F6']","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
75.875,<music21.chord.Chord E6>,[0],[4],[6],88,88,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[11]_11,0.903289166,['E6'],75.0 to 75.875,"[0, 4, 5]","['C5', 'E6', 'F6']","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
76.0,<music21.chord.Chord E6 B-4>,"[0, 6]","[4, 10]","[6, 0]",88,70,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[5, 11]_5",0.903289166,"['E6', 'B-4']",76.0 to 76.875,"[2, 4, 10]","['B-4', 'D6', 'E6']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
76.5,<music21.chord.Chord D6 B-4>,"[0, 4]","[10, 2]","[0, 4]",86,70,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[5, 9]_5",0.903289166,"['D6', 'B-4']",76.0 to 76.875,"[2, 4, 10]","['B-4', 'D6', 'E6']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
76.875,<music21.chord.Chord D6>,[0],[2],[4],86,86,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[9]_9,0.903289166,['D6'],76.0 to 76.875,"[2, 4, 10]","['B-4', 'D6', 'E6']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
77.0,<music21.chord.Chord D6 A4>,"[0, 5]","[9, 2]","[11, 4]",86,69,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[4, 9]_4",0.903289166,"['D6', 'A4']",77.0 to 77.875,"[0, 2, 9]","['A4', 'C6', 'D6']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
77.5,<music21.chord.Chord C6 A4>,"[0, 3]","[9, 0]","[11, 2]",84,69,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[4, 7]_4",0.903289166,"['C6', 'A4']",77.0 to 77.875,"[0, 2, 9]","['A4', 'C6', 'D6']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
77.875,<music21.chord.Chord C6>,[0],[0],[2],84,84,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[7]_7,0.903289166,['C6'],77.0 to 77.875,"[0, 2, 9]","['A4', 'C6', 'D6']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
78.0,<music21.chord.Chord D6 B-4>,"[0, 4]","[10, 2]","[0, 4]",86,70,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[5, 9]_5",0.903289166,"['D6', 'B-4']",78.0 to 78.875,"[0, 2, 10]","['B-4', 'B-5', 'C6', 'D6']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
78.33333333,<music21.chord.Chord C6 B-4>,"[0, 2]","[10, 0]","[0, 2]",84,70,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[5, 7]_5",0.903289166,"['C6', 'B-4']",78.0 to 78.875,"[0, 2, 10]","['B-4', 'B-5', 'C6', 'D6']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
78.66666667,<music21.chord.Chord B-5 B-4>,[0],[10],[0],82,70,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[5]_5,0.903289166,"['B-5', 'B-4']",78.0 to 78.875,"[0, 2, 10]","['B-4', 'B-5', 'C6', 'D6']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
78.875,<music21.chord.Chord B-5>,[0],[10],[0],82,82,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[5]_5,0.903289166,['B-5'],78.0 to 78.875,"[0, 2, 10]","['B-4', 'B-5', 'C6', 'D6']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
79.0,<music21.chord.Chord A5 C5>,"[0, 3]","[9, 0]","[11, 2]",81,72,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[4, 7]_7",0.903289166,"['A5', 'C5']",79.0 to 79.0,"[0, 9]","['A5', 'C5']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
80.0,<music21.chord.Chord A5 C4>,"[0, 3]","[9, 0]","[11, 2]",81,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[4, 7]_7",0.903289166,"['A5', 'C4']",80.0 to 80.875,"[0, 5, 7, 9]","['A5', 'C4', 'F5', 'G5']","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
80.125,<music21.chord.Chord G5 C4>,"[0, 5]","[7, 0]","[9, 2]",79,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[2, 7]_7",0.903289166,"['G5', 'C4']",80.0 to 80.875,"[0, 5, 7, 9]","['A5', 'C4', 'F5', 'G5']","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
80.25,<music21.chord.Chord C4>,[0],[0],[2],60,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[7]_7,0.903289166,['C4'],80.0 to 80.875,"[0, 5, 7, 9]","['A5', 'C4', 'F5', 'G5']","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
80.33333333,<music21.chord.Chord A5 C4>,"[0, 3]","[9, 0]","[11, 2]",81,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[4, 7]_7",0.903289166,"['A5', 'C4']",80.0 to 80.875,"[0, 5, 7, 9]","['A5', 'C4', 'F5', 'G5']","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
80.45833333,<music21.chord.Chord C4>,[0],[0],[2],60,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[7]_7,0.903289166,['C4'],80.0 to 80.875,"[0, 5, 7, 9]","['A5', 'C4', 'F5', 'G5']","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
80.5,<music21.chord.Chord G5 C4>,"[0, 5]","[7, 0]","[9, 2]",79,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[2, 7]_7",0.903289166,"['G5', 'C4']",80.0 to 80.875,"[0, 5, 7, 9]","['A5', 'C4', 'F5', 'G5']","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
80.625,<music21.chord.Chord C4>,[0],[0],[2],60,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[7]_7,0.903289166,['C4'],80.0 to 80.875,"[0, 5, 7, 9]","['A5', 'C4', 'F5', 'G5']","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
80.66666667,<music21.chord.Chord F5 C4>,"[0, 5]","[0, 5]","[2, 7]",77,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,"[7, 0]_7",0.903289166,"['F5', 'C4']",80.0 to 80.875,"[0, 5, 7, 9]","['A5', 'C4', 'F5', 'G5']","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
80.79166667,<music21.chord.Chord C4>,[0],[0],[2],60,60,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[7]_7,0.903289166,['C4'],80.0 to 80.875,"[0, 5, 7, 9]","['A5', 'C4', 'F5', 'G5']","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
80.875,<music21.chord.Chord G5>,[0],[7],[9],79,79,String Quartet Op1 No1 ii Bb major.mid,Haydn,5,major,[2]_2,0.903289166,['G5'],80.0 to 80.875,"[0, 5, 7, 9]","['A5', 'C4', 'F5', 'G5']","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
