offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,triadCoef,coefList
45.0 to 45.0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",e-Major,0.5222329678670937,"[-0.17407765595569788, -0.17407765595569788, -0.17407765595569785, 0.5222329678670937, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, 0.5222329678670936, -0.17407765595569788, -0.17407765595569785, 0.5222329678670937, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, 0.5222329678670936, -0.17407765595569788, -0.17407765595569788, 0.5222329678670937, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, 0.5222329678670936]"
46.0 to 46.75,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0]",e-Major,0.727606875108999,"[-0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217]"
47.0 to 47.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",e-Major,0.5222329678670937,"[-0.17407765595569788, -0.17407765595569788, -0.17407765595569785, 0.5222329678670937, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, 0.5222329678670936, -0.17407765595569788, -0.17407765595569785, 0.5222329678670937, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, 0.5222329678670936, -0.17407765595569788, -0.17407765595569788, 0.5222329678670937, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, 0.5222329678670936]"
48.0 to 48.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",c#Minor,0.5222329678670936,"[-0.17407765595569785, -0.17407765595569785, -0.17407765595569782, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, 0.5222329678670936, -0.17407765595569785, -0.17407765595569782, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569782, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569782]"
49.0 to 49.875,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",f#Major,0.7035264706814485,"[-0.10050378152592121, 0.10050378152592121, -0.3015113445777636, 0.3015113445777636, -0.3015113445777636, -0.10050378152592121, 0.7035264706814485, -0.3015113445777636, -0.10050378152592121, 0.10050378152592121, 0.3015113445777636, -0.3015113445777636, -0.10050378152592121, 0.7035264706814485, -0.3015113445777636, -0.10050378152592121, 0.10050378152592121, -0.3015113445777636, 0.3015113445777636, -0.3015113445777636, -0.10050378152592121, 0.10050378152592121, 0.3015113445777636, -0.3015113445777636]"
50.0 to 50.0,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0]",f#Major,0.6172133998483675,"[0.0, -1.713111319047077e-17, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483675, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377, 0.3086066999241837, -0.30860669992418377, -1.713111319047077e-17, 0.6172133998483675, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, -1.713111319047077e-17, 0.3086066999241837, -0.30860669992418377]"
51.0 to 51.875,"[1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0]",g#Minor,0.9258200997725514,"[-1.713111319047077e-17, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -0.30860669992418377, 0.6172133998483675, -0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, 0.0, -1.713111319047077e-17, -0.30860669992418377, -2.5696669785706156e-17, 0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377]"
52.0 to 52.5,"[1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",g#Major,0.727606875108999,"[0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217]"
53.0 to 53.75,"[1, 0, 0, 0, 0, 2, 0, 2, 1, 0, 1, 0]",g#Minor,0.5703518254720301,"[0.316862125262239, 0.316862125262239, -0.4436069753671345, 0.316862125262239, -0.19011727515734336, 0.316862125262239, -0.1901172751573433, 0.06337242505244782, 0.06337242505244786, -0.4436069753671345, 0.316862125262239, -0.4436069753671345, -0.1901172751573433, 0.316862125262239, -0.4436069753671345, 0.316862125262239, -0.1901172751573433, 0.06337242505244783, -0.1901172751573433, 0.06337242505244782, 0.5703518254720301, -0.4436069753671345, 0.316862125262239, -0.1901172751573433]"
54.0 to 54.875,"[1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.8268106308031118,"[0.8268106308031118, -0.07516460280028289, -0.3758230140014144, -0.07516460280028286, 0.2254938084008487, -0.07516460280028289, -0.07516460280028286, -0.07516460280028286, -0.07516460280028286, 0.5261522196019803, -0.3758230140014144, -0.3758230140014145, 0.5261522196019803, -0.07516460280028286, -0.3758230140014145, 0.22549380840084865, 0.5261522196019803, -0.3758230140014144, -0.3758230140014145, 0.5261522196019802, -0.07516460280028289, -0.07516460280028288, -0.07516460280028286, -0.3758230140014144]"
55.0 to 55.5,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.7745966692414831,"[0.7745966692414831, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.7745966692414831, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611]"
56.0 to 56.875,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0]",cMajor,0.6970966755769258,"[0.6970966755769258, -0.3168621252622389, -0.3168621252622389, -0.06337242505244776, 0.1901172751573434, 0.19011727515734342, -0.06337242505244776, -0.316862125262239, 0.1901172751573434, 0.19011727515734342, -0.06337242505244776, -0.316862125262239, 0.6970966755769257, -0.06337242505244779, -0.316862125262239, 0.19011727515734336, 0.19011727515734342, -0.3168621252622389, -0.06337242505244776, 0.19011727515734336, 0.19011727515734342, -0.3168621252622389, -0.06337242505244776, -0.3168621252622389]"
57.0 to 57.875,"[0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0]",c#Major,0.6172133998483675,"[-6.852445276188307e-17, 0.6172133998483675, -0.30860669992418377, -1.713111319047077e-17, -3.8545004678559234e-17, 0.30860669992418377, -0.30860669992418377, -1.713111319047077e-17, -8.565556595235384e-18, -0.3086066999241839, 0.30860669992418377, -0.30860669992418377, -0.3086066999241839, 0.30860669992418377, -0.30860669992418377, 0.0, -5.139333957141231e-17, 0.30860669992418377, -0.30860669992418377, -6.852445276188307e-17, 0.6172133998483675, -0.30860669992418377, -1.713111319047077e-17, -3.426222638094154e-17]"
58.0 to 58.875,"[0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0]",c#Major,0.727606875108999,"[-0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217]"
59.0 to 59.75,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fMajor,0.727606875108999,"[0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297]"
60.0 to 60.875,"[0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0]",c#Major,0.727606875108999,"[-0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433]"
61.0 to 61.875,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",g#Minor,0.816496580927726,"[-2.2662332591841973e-17, 0.408248290463863, -0.408248290463863, -2.2662332591841973e-17, 0.0, 0.408248290463863, 0.0, -0.408248290463863, 0.408248290463863, -0.408248290463863, 0.408248290463863, -0.408248290463863, -2.2662332591841973e-17, 0.408248290463863, -0.408248290463863, -4.5324665183683945e-17, -2.2662332591841973e-17, -2.832791573980247e-17, -2.2662332591841973e-17, -0.408248290463863, 0.816496580927726, -0.4082482904638631, -2.2662332591841973e-17, -4.5324665183683945e-17]"
62.0 to 62.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",g#Major,0.2581988897471611,"[-0.2581988897471611, -0.2581988897471611, 0.258198889747161, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.2581988897471611, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104]"
63.0 to 63.875,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",b-Major,0.7745966692414831,"[-0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.7745966692414831, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471612, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 0.7745966692414831, -0.2581988897471612]"
64.0 to 64.875,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",b-Major,0.816496580927726,"[-0.408248290463863, -2.2662332591841973e-17, -4.5324665183683945e-17, 0.408248290463863, -0.408248290463863, -2.2662332591841973e-17, -1.1331166295920986e-17, -4.5324665183683945e-17, -4.5324665183683945e-17, -0.408248290463863, 0.816496580927726, -4.5324665183683945e-17, -0.408248290463863, 0.408248290463863, -4.5324665183683945e-17, -5.099024833164444e-17, -0.408248290463863, 0.40824829046386296, 0.408248290463863, -0.408248290463863, -2.2662332591841973e-17, -0.408248290463863, 0.408248290463863, -2.832791573980247e-17]"
65.0 to 65.0,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",fMinor,0.2581988897471611,"[-0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, 0.2581988897471611, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104]"
66.0 to 66.875,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",e-Major,1.0,"[0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 1.0, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111]"
67.0 to 67.875,"[1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0]",g#Major,0.6172133998483675,"[-2.1413891488088465e-17, 0.30860669992418377, -0.3086066999241839, -1.713111319047077e-17, 0.30860669992418377, -3.426222638094154e-17, 0.0, -0.30860669992418377, 0.6172133998483675, -0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, -3.426222638094154e-17, 0.0, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -0.3086066999241839, -1.713111319047077e-17, -0.3086066999241839, 0.6172133998483675, -0.3086066999241839, -1.713111319047077e-17, 0.30860669992418377]"
68.0 to 68.875,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",e-Major,0.408248290463863,"[-4.5324665183683945e-17, -2.2662332591841973e-17, -4.5324665183683945e-17, 0.408248290463863, -0.408248290463863, 0.408248290463863, -0.4082482904638631, -2.2662332591841973e-17, -4.5324665183683945e-17, -2.2662332591841973e-17, -4.5324665183683945e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -0.408248290463863, 0.408248290463863, -0.408248290463863, 0.408248290463863, -2.2662332591841973e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -2.2662332591841973e-17]"
69.0 to 69.875,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",e-Major,0.7745966692414831,"[-0.2581988897471611, -0.2581988897471611, -0.2581988897471612, 0.7745966692414831, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.7745966692414831, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104]"
70.0 to 70.875,"[0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0]",b-Major,0.44360697536713467,"[-0.3168621252622389, 0.19011727515734342, -0.06337242505244776, 0.19011727515734342, 0.19011727515734342, -0.316862125262239, 0.1901172751573434, -0.06337242505244776, 0.1901172751573434, -0.316862125262239, 0.44360697536713467, -0.316862125262239, -0.316862125262239, 0.19011727515734342, -0.06337242505244776, -0.316862125262239, 0.19011727515734342, -0.06337242505244776, 0.19011727515734342, -0.316862125262239, 0.19011727515734342, -0.3168621252622389, 0.4436069753671345, 0.19011727515734342]"
71.0 to 71.5,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]",b-Major,0.2581988897471611,"[0.25819888974716104, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611]"
72.0 to 72.875,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",e-Major,0.5222329678670937,"[-0.17407765595569788, -0.17407765595569788, -0.17407765595569785, 0.5222329678670937, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, 0.5222329678670936, -0.17407765595569788, -0.17407765595569785, 0.5222329678670937, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, 0.5222329678670936, -0.17407765595569788, -0.17407765595569788, 0.5222329678670937, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, 0.5222329678670936]"
73.0 to 73.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",e-Major,0.5222329678670936,"[0.5222329678670935, -0.17407765595569785, -0.17407765595569782, 0.5222329678670936, -0.17407765595569785, -0.17407765595569785, -0.17407765595569782, 0.5222329678670936, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, 0.5222329678670936, -0.17407765595569785]"
74.0 to 74.875,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",b-Major,0.816496580927726,"[-0.4082482904638631, 0.408248290463863, -2.2662332591841973e-17, -2.2662332591841973e-17, 0.0, -2.2662332591841973e-17, -4.5324665183683945e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -0.408248290463863, 0.816496580927726, -0.408248290463863, -0.408248290463863, 0.408248290463863, -2.2662332591841973e-17, -0.4082482904638631, -2.2662332591841973e-17, 0.408248290463863, -2.2662332591841973e-17, -0.408248290463863, 0.408248290463863, -0.4082482904638631, 0.408248290463863, -4.5324665183683945e-17]"
75.0 to 75.875,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0]",e-Major,0.6793662204867574,"[-0.22645540682891915, -0.22645540682891915, -0.22645540682891913, 0.6793662204867574, -0.22645540682891915, -0.22645540682891915, 0.0, -0.22645540682891915, 0.45291081365783825, -0.22645540682891915, 0.0, 0.4529108136578383, -0.22645540682891915, 6.285400167808074e-18, -0.22645540682891915, 0.4529108136578383, -0.22645540682891915, -0.22645540682891915, 0.6793662204867574, -0.22645540682891915, -0.22645540682891915, -0.22645540682891915, 2.5141600671232295e-17, 0.4529108136578383]"
76.0 to 76.875,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",e-Major,0.7745966692414831,"[0.25819888974716104, -0.2581988897471611, -0.2581988897471612, 0.7745966692414831, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.7745966692414831, -0.2581988897471611]"
77.0 to 77.875,"[0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 2, 0]",b-Major,0.6299407883487121,"[-0.3779644730092272, 0.3779644730092272, -0.12598815766974242, 0.12598815766974242, 0.12598815766974242, -0.12598815766974242, 0.12598815766974242, -0.12598815766974242, 0.12598815766974242, -0.3779644730092272, 0.6299407883487121, -0.3779644730092272, -0.3779644730092272, 0.3779644730092272, -0.12598815766974242, -0.3779644730092272, 0.12598815766974242, 0.12598815766974242, 0.12598815766974242, -0.3779644730092272, 0.3779644730092272, -0.3779644730092272, 0.3779644730092272, 0.12598815766974242]"
78.0 to 78.875,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0]",e-Major,0.9258200997725514,"[-2.5696669785706156e-17, -0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.3086066999241839, -0.30860669992418377, 0.0, 0.0, 0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -0.30860669992418377, -2.5696669785706156e-17, -0.3086066999241839, 0.6172133998483675, -0.30860669992418377, -0.3086066999241839, 0.6172133998483675, -1.713111319047077e-17, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377]"
79.0 to 79.875,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0]",e-Major,0.727606875108999,"[0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297]"
80.0 to 80.875,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0]",b-Major,0.8268106308031119,"[-0.3758230140014144, 0.22549380840084865, -0.07516460280028288, 0.22549380840084873, -0.07516460280028286, -0.07516460280028288, 0.22549380840084873, -0.07516460280028286, -0.07516460280028288, -0.3758230140014145, 0.8268106308031119, -0.3758230140014145, -0.3758230140014145, 0.5261522196019803, -0.07516460280028286, -0.3758230140014144, -0.07516460280028288, 0.22549380840084865, 0.22549380840084873, -0.3758230140014145, 0.22549380840084865, -0.3758230140014144, 0.5261522196019802, -0.07516460280028289]"
81.0 to 81.875,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0]",e-Major,0.9258200997725514,"[-2.5696669785706156e-17, -0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.3086066999241839, -0.30860669992418377, 0.0, 0.0, 0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -0.30860669992418377, -2.5696669785706156e-17, -0.3086066999241839, 0.6172133998483675, -0.30860669992418377, -0.3086066999241839, 0.6172133998483675, -1.713111319047077e-17, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377]"
82.0 to 82.875,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",e-Major,0.7745966692414831,"[0.25819888974716104, -0.2581988897471611, -0.2581988897471612, 0.7745966692414831, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.7745966692414831, -0.2581988897471611]"
83.0 to 83.875,"[0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0]",c#Major,0.5261522196019802,"[-0.3758230140014144, 0.5261522196019802, -0.07516460280028285, -0.07516460280028288, 0.2254938084008487, -0.07516460280028286, -0.07516460280028285, -0.07516460280028288, 0.2254938084008487, -0.3758230140014145, 0.5261522196019802, -0.3758230140014145, -0.3758230140014145, 0.22549380840084865, -0.07516460280028288, -0.3758230140014144, 0.22549380840084873, 0.2254938084008487, -0.07516460280028288, -0.3758230140014145, 0.5261522196019802, -0.3758230140014144, 0.22549380840084865, 0.22549380840084873]"
84.0 to 84.875,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0]",e-Major,0.9505863757867169,"[0.1901172751573434, -0.316862125262239, -0.316862125262239, 0.9505863757867169, -0.3168621252622389, -0.316862125262239, -0.06337242505244776, 0.19011727515734342, 0.1901172751573434, -0.316862125262239, -0.06337242505244776, 0.19011727515734342, -0.316862125262239, -0.06337242505244776, -0.3168621252622389, 0.6970966755769258, -0.316862125262239, -0.3168621252622389, 0.4436069753671345, 0.1901172751573434, -0.316862125262239, -0.3168621252622389, 0.4436069753671345, 0.1901172751573434]"
85.0 to 85.5,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",g#Major,0.2581988897471611,"[-0.25819888974716115, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, 0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.25819888974716104]"
86.0 to 86.875,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0]",b-Minor,0.8268106308031118,"[0.5261522196019802, -0.3758230140014145, -0.07516460280028286, 0.5261522196019802, -0.3758230140014144, -0.07516460280028286, -0.07516460280028286, 0.5261522196019803, -0.07516460280028286, -0.3758230140014145, 0.22549380840084865, -0.3758230140014144, -0.07516460280028286, -0.07516460280028286, -0.07516460280028289, 0.5261522196019803, -0.3758230140014145, -0.07516460280028286, -0.07516460280028286, 0.2254938084008487, -0.07516460280028286, -0.3758230140014144, 0.8268106308031118, -0.3758230140014145]"
87.0 to 87.875,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0]",fMajor,0.6172133998483675,"[-2.9979448083323847e-17, 0.30860669992418377, -0.3086066999241839, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483675, 0.0, -0.30860669992418377, -2.1413891488088465e-17, -0.3086066999241839, 0.6172133998483675, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483675, -0.30860669992418377, -3.426222638094154e-17, -0.3086066999241839, 0.30860669992418377, -3.426222638094154e-17, -0.3086066999241839, 0.6172133998483675, -0.3086066999241839, -3.426222638094154e-17, -0.3086066999241839]"
88.0 to 88.875,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 3, 0]",b-Minor,0.7777777777777778,"[-0.1111111111111111, -0.1111111111111111, -0.1111111111111111, 0.5555555555555556, -0.1111111111111111, -0.33333333333333326, 0.33333333333333326, 0.1111111111111111, -0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.33333333333333326, -0.1111111111111111, -0.1111111111111111, -0.1111111111111111, -0.1111111111111111, 0.33333333333333326, -0.1111111111111111, -0.1111111111111111, -0.33333333333333326, 0.7777777777777778, -0.1111111111111111]"
89.0 to 89.0,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0]",e-Major,0.727606875108999,"[0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217]"
